86,6	1,8915	711,5	NAN	
86,7	1,8915	711,5	NAN	
86,8	1,8945	712	NAN	
86,9	1,8975	713	NAN	
87	1,8975	713,5	NAN	
87,1	1,9005	713,5	NAN	
87,2	1,899	713,5	NAN	
87,3	1,9005	714	NAN	
87,4	1,899	714	NAN	
87,5	1,9005	714,5	NAN	
87,6	1,902	714,5	NAN	
87,7	1,905	715	NAN	
87,8	1,9035	715	NAN	
87,9	1,905	716	NAN	
88	1,908	716,5	NAN	
88,1	1,9095	717	NAN	
88,2	1,908	717	NAN	
88,3	1,911	717	NAN	
88,4	1,911	717,5	NAN	
88,5	1,9095	717,5	NAN	
88,6	1,914	718	NAN	
88,7	1,917	718,5	NAN	
88,8	1,9185	719,5	NAN	
88,9	1,92	720	NAN	
89	1,923	720	NAN	
89,1	1,923	720,5	NAN	
89,2	1,923	721	NAN	
89,3	1,9245	721,5	NAN	
89,4	1,926	721,5	NAN	
89,5	1,9275	722	NAN	
89,6	1,9305	722,5	NAN	
89,7	1,932	723	NAN	
89,8	1,9335	723,5	NAN	
89,9	1,9335	724	NAN	
90	1,935	724	NAN	
90,1	1,935	724,5	NAN	
90,2	1,935	724,5	NAN	
90,3	1,938	724,5	NAN	
90,4	1,9365	724,5	NAN	
90,5	1,938	725	NAN	
90,6	1,938	724,5	NAN	
90,7	1,9365	725	NAN	
90,8	1,9395	726	NAN	
90,9	1,9455	726,5	NAN	
91	1,9485	727,5	NAN	
91,1	1,95	728	NAN	
91,2	1,9515	728,5	NAN	
91,3	1,9575	730	NAN	
91,4	1,9605	731	NAN	
91,5	1,9665	732,5	NAN	
91,6	1,968	733,5	NAN	
91,7	1,971	734,5	NAN	
91,8	1,9755	735	NAN	
91,9	1,98	736,5	NAN	
92	1,983	737,5	NAN	
92,1	1,986	738,5	NAN	
92,2	1,9875	738,5	NAN	
92,3	1,989	739	NAN	
92,4	1,989	739,5	NAN	
92,5	1,9875	739,5	NAN	
92,6	1,9905	740	NAN	
92,7	1,992	740,5	NAN	
92,8	1,9905	740,5	NAN	
92,9	1,9935	740,5	NAN	
93	1,9965	741,5	NAN	
93,1	1,9965	742	NAN	
93,2	1,9965	742	NAN	
93,3	1,9995	742,5	NAN	
93,4	2,0025	743	NAN	
93,5	2,007	743,5	NAN	
93,6	2,007	744,5	NAN	
93,7	2,0115	745	NAN	
93,8	2,01	745,5	NAN	
93,9	2,013	746	NAN	
94	2,019	747,5	NAN	
94,1	2,0235	748,5	NAN	
94,2	2,025	749	NAN	
94,3	2,0235	749,5	NAN	
94,4	2,0235	750	NAN	
94,5	2,0265	750	NAN	
94,6	2,031	750,5	NAN	
94,7	2,0325	751,5	NAN	
94,8	2,0415	753,5	NAN	
94,9	2,0475	755	NAN	
95	2,049	756	NAN	
95,1	2,0505	756,5	NAN	
95,2	2,055	757,5	NAN	
95,3	2,0595	758,5	NAN	
95,4	2,0715	761	NAN	
95,5	2,0745	762	NAN	
95,6	2,0775	763,5	NAN	
95,7	2,082	764	NAN	
95,8	2,088	765,5	NAN	
95,9	2,0895	767	NAN	
96	2,0925	767,5	NAN	
96,1	2,094	768	NAN	
96,2	2,0955	768,5	NAN	
96,3	2,097	769	NAN	
96,4	2,0985	769,5	NAN	
96,5	2,0985	770	NAN	
96,6	2,1015	770,5	NAN	
96,7	2,103	771	NAN	
96,8	2,103	771	NAN	
96,9	2,106	772	NAN	
97	2,109	772,5	NAN	
97,1	2,1105	773	NAN	
97,2	2,115	774	NAN	
97,3	2,1225	775	NAN	
97,4	2,127	777	NAN	
97,5	2,1285	777,5	NAN	
97,6	2,1285	778	NAN	
97,7	2,127	778	NAN	
97,8	2,1285	778	NAN	
97,9	2,13	778	NAN	
98	2,1285	778,5	NAN	
98,1	2,133	778,5	NAN	
98,2	2,1345	779,5	NAN	
98,3	2,1345	779,5	NAN	
98,4	2,136	780	NAN	
98,5	2,136	780	NAN	
98,6	2,142	780,5	NAN	
98,7	2,1435	781,5	NAN	
98,8	2,148	782	NAN	
98,9	2,1465	782,5	NAN	
99	2,148	783	NAN	
99,1	2,1465	783	NAN	
99,2	2,1495	783	NAN	
99,3	2,1495	783,5	NAN	
99,4	2,1555	784	NAN	
99,5	2,157	785	NAN	
99,6	2,16	785,5	NAN	
99,7	2,1675	786,5	NAN	
99,8	2,1675	788	NAN	
99,9	2,169	788,5	NAN	
100	2,1705	788	NAN	
100,1	2,1675	788,5	NAN	
100,2	2,172	789	NAN	
100,3	2,172	789	NAN	
100,4	2,172	789	NAN	
100,5	2,1735	789,5	NAN	
100,6	2,1765	790	NAN	
100,7	2,184	792	NAN	
100,8	2,1885	792,5	NAN	
100,9	2,19	793,5	NAN	
101	2,19	794	NAN	
101,1	2,1915	794,5	NAN	
101,2	2,196	795,5	NAN	
101,3	2,199	796	NAN	
101,4	2,2005	796	NAN	
101,5	2,2005	796,5	NAN	
101,6	2,199	796,5	NAN	
101,7	2,199	796,5	NAN	
101,8	2,2005	797	NAN	
101,9	2,202	797	NAN	
102	2,202	797	NAN	
102,1	2,202	797,5	NAN	
102,2	2,205	797,5	NAN	
102,3	2,2065	798	NAN	
102,4	2,208	798	NAN	
102,5	2,208	799	NAN	
102,6	2,211	799	NAN	
102,7	2,22	801	NAN	
102,8	2,229	803	NAN	
102,9	2,235	804,5	NAN	
103	2,238	805,5	NAN	
103,1	2,244	807	NAN	
103,2	2,2425	808	NAN	
103,3	2,247	808,5	NAN	
103,4	2,247	808,5	NAN	
103,5	2,2515	809	NAN	
103,6	2,2515	809,5	NAN	
103,7	2,2515	810	NAN	
103,8	2,253	810	NAN	
103,9	2,2545	810,5	NAN	
104	2,259	811	NAN	
104,1	2,262	812	NAN	
104,2	2,2635	813	NAN	
104,3	2,265	813,5	NAN	
104,4	2,268	813,5	NAN	
104,5	2,2695	814	NAN	
104,6	2,277	815	NAN	
104,7	2,28	816,5	NAN	
104,8	2,28	817	NAN	
104,9	2,2815	817,5	NAN	
105	2,283	817,5	NAN	
105,1	2,2845	818	NAN	
105,2	2,2875	818,5	NAN	
105,3	2,2875	819	NAN	
105,4	2,2905	819,5	NAN	
105,5	2,292	819,5	NAN	
105,6	2,2935	820,5	NAN	
105,7	2,295	820,5	NAN	
105,8	2,301	821,5	NAN	
105,9	2,304	822,5	NAN	
106	2,3055	823,5	NAN	
106,1	2,3115	824	NAN	
106,2	2,313	825	NAN	
106,3	2,3205	826,5	NAN	
106,4	2,3325	828,5	NAN	
106,5	2,334	829,5	NAN	
106,6	2,337	830,5	NAN	
106,7	2,3385	831	NAN	
106,8	2,3385	831	NAN	
106,9	2,34	831,5	NAN	
107	2,3415	831,5	NAN	
107,1	2,3415	832	NAN	
107,2	2,343	832	NAN	
107,3	2,346	833	NAN	
107,4	2,349	833,5	NAN	
107,5	2,3505	834	NAN	
107,6	2,352	834,5	NAN	
107,7	2,3505	834,5	NAN	
107,8	2,352	835	NAN	
107,9	2,3565	835,5	NAN	
108	2,3625	837	NAN	
108,1	2,364	837,5	NAN	
108,2	2,367	838	NAN	
108,3	2,3685	838,5	NAN	
108,4	2,373	839	NAN	
108,5	2,3745	840	NAN	
108,6	2,3775	840,5	NAN	
108,7	2,3835	842	NAN	
108,8	2,385	842	NAN	
108,9	2,388	842,5	NAN	
109	2,3895	843	NAN	
109,1	2,3955	844	NAN	
109,2	2,3985	845	NAN	
109,3	2,4	846	NAN	
109,4	2,4015	846	NAN	
109,5	2,403	847	NAN	
109,6	2,4045	847,5	NAN	
109,7	2,4105	848,5	NAN	
109,8	2,412	849	NAN	
109,9	2,415	849,5	NAN	
110	2,4135	849,5	NAN	
110,1	2,415	850	NAN	
110,2	2,418	850	NAN	
110,3	2,418	850,5	NAN	
110,4	2,4195	850,5	NAN	
110,5	2,4225	851	NAN	
110,6	2,4225	851	NAN	
110,7	2,4255	851,5	NAN	
110,8	2,43	852,5	NAN	
110,9	2,4375	854,5	NAN	
111	2,442	855	NAN	
111,1	2,442	855,5	NAN	
111,2	2,4435	856	NAN	
111,3	2,445	856,5	NAN	
111,4	2,448	857	NAN	
111,5	2,4495	857,5	NAN	
111,6	2,4495	858	NAN	
111,7	2,451	858	NAN	
111,8	2,4525	858	NAN	
111,9	2,4525	858,5	NAN	
112	2,4525	858,5	NAN	
112,1	2,457	859	NAN	
112,2	2,4585	859,5	NAN	
112,3	2,4585	859,5	NAN	
112,4	2,4585	860	NAN	
112,5	2,4615	860,5	NAN	
112,6	2,466	861	NAN	
112,7	2,472	862,5	NAN	
112,8	2,481	864	NAN	
112,9	2,487	865,5	NAN	
113	2,4885	866	NAN	
113,1	2,484	866,5	NAN	
113,2	2,4885	866,5	NAN	
113,3	2,49	867	NAN	
113,4	2,4915	867	NAN	
113,5	2,493	867,5	NAN	
113,6	2,4945	868	NAN	
113,7	2,4975	868	NAN	
113,8	2,4975	868,5	NAN	
113,9	2,499	869	NAN	
114	2,502	869,5	NAN	
114,1	2,505	869,5	NAN	
114,2	2,5035	870	NAN	
114,3	2,502	870	NAN	
114,4	2,502	870	NAN	
114,5	2,5035	870	NAN	
114,6	2,5035	870	NAN	
114,7	2,5005	870	NAN	
114,8	2,5035	870	NAN	
114,9	2,5035	870	NAN	
115	2,505	870	NAN	
115,1	2,5125	871	NAN	
115,2	2,538	875	NAN	
115,3	2,586	883,5	NAN	
115,4	2,5995	888,5	NAN	
115,5	2,616	892,5	NAN	
115,6	2,622	894,5	NAN	
115,7	2,6295	896,5	NAN	
115,8	2,643	898,5	NAN	
115,9	2,6535	901	NAN	
116	2,664	903	NAN	
116,1	2,67	905	NAN	
116,2	2,6775	906	NAN	
116,3	2,6835	907	NAN	
116,4	2,685	908	NAN	
116,5	2,688	909	NAN	
116,6	2,694	909,5	NAN	
116,7	2,6985	911	NAN	
116,8	2,706	912,5	NAN	
116,9	2,712	913,5	NAN	
117	2,715	914	NAN	
117,1	2,7165	914,5	NAN	
117,2	2,7195	915	NAN	
117,3	2,724	916	NAN	
117,4	2,73	917	NAN	
117,5	2,7345	918	NAN	
117,6	2,739	919	NAN	
117,7	2,745	919,5	NAN	
117,8	2,751	920,5	NAN	
117,9	2,754	921,5	NAN	
118	2,7615	923	NAN	
118,1	2,769	924	NAN	
118,2	2,7675	925	NAN	
118,3	2,7675	924,5	NAN	
118,4	2,769	925	NAN	
118,5	2,772	925	NAN	
118,6	2,772	925,5	NAN	
118,7	2,7735	925,5	NAN	
118,8	2,7735	926	NAN	
118,9	2,7765	926	NAN	
119	2,775	926	NAN	
119,1	2,7765	926	NAN	
119,2	2,7765	926,5	NAN	
119,3	2,7795	926,5	NAN	
119,4	2,781	927,5	NAN	
119,5	2,7825	927,5	NAN	
119,6	2,7825	927,5	NAN	
119,7	2,7825	927,5	NAN	
119,8	2,787	928	NAN	
119,9	2,7885	928	NAN	
120	2,793	929	NAN	
120,1	2,7975	930	NAN	
120,2	2,8005	930,5	NAN	
120,3	2,799	931	NAN	
120,4	2,8005	931	NAN	
120,5	2,8035	931	NAN	
120,6	2,808	931,5	NAN	
120,7	2,808	932	NAN	
120,8	2,8095	932,5	NAN	
120,9	2,811	932,5	NAN	
121	2,8125	933	NAN	
121,1	2,814	933,5	NAN	
121,2	2,8155	933,5	NAN	
121,3	2,82	934	NAN	
121,4	2,82	934	NAN	
121,5	2,8215	934,5	NAN	
121,6	2,8245	935	NAN	
121,7	2,826	935	NAN	
121,8	2,8275	935,5	NAN	
121,9	2,829	936	NAN	
122	2,8305	936,5	NAN	
122,1	2,832	937	NAN	
122,2	2,8365	937	NAN	
122,3	2,841	938	NAN	
122,4	2,8425	938	NAN	
122,5	2,841	938	NAN	
122,6	2,841	938	NAN	
122,7	2,841	938,5	NAN	
122,8	2,8425	938,5	NAN	
122,9	2,844	939	NAN	
123	2,8455	939	NAN	
123,1	2,8485	939,5	NAN	
123,2	2,8485	939,5	NAN	
123,3	2,8485	939,5	NAN	
123,4	2,8515	940	NAN	
123,5	2,856	940,5	NAN	
123,6	2,8635	942	NAN	
123,7	2,8695	943	NAN	
123,8	2,8755	944	NAN	
123,9	2,8815	945	NAN	
124	2,889	946	NAN	
124,1	2,895	947,5	NAN	
124,2	2,898	948	NAN	
124,3	2,8995	948,5	NAN	
124,4	2,8995	948,5	NAN	
124,5	2,8995	949	NAN	
124,6	2,904	949,5	NAN	
124,7	2,907	950	NAN	
124,8	2,913	950,5	NAN	
124,9	2,916	951,5	NAN	
125	2,9205	952	NAN	
125,1	2,9205	952	NAN	
125,2	2,9235	952,5	NAN	
125,3	2,9265	953	NAN	
125,4	2,9265	953,5	NAN	
125,5	2,9265	953,5	NAN	
125,6	2,928	953,5	NAN	
125,7	2,9325	954	NAN	
125,8	2,931	954	NAN	
125,9	2,934	954,5	NAN	
126	2,937	955	NAN	
126,1	2,9385	955	NAN	
126,2	2,9385	955,5	NAN	
126,3	2,94	955,5	NAN	
126,4	2,943	955,5	NAN	
126,5	2,946	956,5	NAN	
126,6	2,9445	956,5	NAN	
126,7	2,949	957	NAN	
126,8	2,949	956,5	NAN	
126,9	2,9475	956,5	NAN	
127	2,9505	957	NAN	
127,1	2,9535	957,5	NAN	
127,2	2,955	958	NAN	
127,3	2,952	958	NAN	
127,4	2,955	958	NAN	
127,5	2,958	958,5	NAN	
127,6	2,9595	958,5	NAN	
127,7	2,961	959	NAN	
127,8	2,964	959	NAN	
127,9	2,964	959,5	NAN	
128	2,9655	960	NAN	
128,1	2,9685	960,5	NAN	
128,2	2,973	961	NAN	
128,3	2,976	961,5	NAN	
128,4	2,9805	962,5	NAN	
128,5	2,982	962,5	NAN	
128,6	2,991	963,5	NAN	
128,7	2,991	964	NAN	
128,8	2,991	964	NAN	
128,9	2,9895	964	NAN	
129	2,9895	964	NAN	
129,1	2,9895	964	NAN	
129,2	2,991	964	NAN	
129,3	2,9895	964	NAN	
129,4	2,991	964,5	NAN	
129,5	2,991	964	NAN	
129,6	2,9895	964	NAN	
129,7	2,991	964	NAN	
129,8	2,9925	964	NAN	
129,9	2,991	964,5	NAN	
130	2,991	964	NAN	
130,1	2,991	964,5	NAN	
130,2	2,9895	964,5	NAN	
130,3	2,9895	964,5	NAN	
130,4	2,9895	964	NAN	
130,5	2,991	964,5	NAN	
130,6	2,988	964	NAN	
130,7	2,9925	964	NAN	
130,8	2,9895	964	NAN	
130,9	2,988	964,5	NAN	
131	2,9895	964	NAN	
131,1	2,991	964	NAN	
131,2	2,991	964	NAN	
131,3	2,9895	964,5	NAN	
131,4	2,991	964,5	NAN	
131,5	2,988	964,5	NAN	
131,6	2,9895	964	NAN	
131,7	2,982	964	NAN	
131,8	2,9745	963	NAN	
131,9	2,958	962	NAN	
132	2,946	961	NAN	
132,1	2,9385	960	NAN	
132,2	2,9355	959,5	NAN	
132,3	2,9265	959	NAN	
132,4	2,9265	959	NAN	
132,5	2,925	959	NAN	
132,6	2,9265	959	NAN	
132,7	2,9235	958,5	NAN	
132,8	2,919	958,5	NAN	
132,9	2,922	958,5	NAN	
133	2,922	958,5	NAN	
133,1	2,919	958,5	NAN	
133,2	2,9205	958,5	NAN	
133,3	2,9205	958,5	NAN	
133,4	2,922	958,5	NAN	
133,5	2,9205	958,5	NAN	
133,6	2,9235	958,5	NAN	
133,7	2,9205	958,5	NAN	
133,8	2,9235	958,5	NAN	
133,9	2,9205	958,5	NAN	
134	2,9205	958,5	NAN	
134,1	2,922	958	NAN	
134,2	2,9205	958,5	NAN	
134,3	2,9205	958,5	NAN	
134,4	2,922	958,5	NAN	
134,5	2,922	958,5	NAN	
134,6	2,9205	958,5	NAN	
134,7	2,919	958,5	NAN	
134,8	2,922	958,5	NAN	
134,9	2,9205	958,5	NAN	
135	2,919	958,5	NAN	
135,1	2,919	958,5	NAN	
135,2	2,9205	958,5	NAN	
135,3	2,9205	958	NAN	
135,4	2,9205	958,5	NAN	
135,5	2,919	958,5	NAN	
135,6	2,919	958,5	NAN	
135,7	2,919	958,5	NAN	
135,8	2,9205	958,5	NAN	
135,9	2,9205	958,5	NAN	
136	2,9175	958	NAN	
136,1	2,919	958	NAN	
136,2	2,9205	958,5	NAN	
136,3	2,9205	958	NAN	
136,4	2,9175	958,5	NAN	
136,5	2,919	958	NAN	
136,6	2,919	958,5	NAN	
136,7	2,919	958,5	NAN	
136,8	2,919	958	NAN	
136,9	2,919	958	NAN	
137	2,916	958	NAN	
137,1	2,916	958	NAN	
137,2	2,9115	958	NAN	
137,3	2,91	958	NAN	
137,4	2,9085	957,5	NAN	
137,5	2,907	957	NAN	
137,6	2,904	957	NAN	
137,7	2,904	957	NAN	
137,8	2,904	957	NAN	
137,9	2,9025	956,5	NAN	
138	2,901	957	NAN	
138,1	2,9025	956,5	NAN	
138,2	2,9025	957	NAN	
138,3	2,9025	956,5	NAN	
138,4	2,901	957	NAN	
138,5	2,8995	956,5	NAN	
138,6	2,8995	956,5	NAN	
138,7	2,8995	956,5	NAN	
138,8	2,898	956,5	NAN	
138,9	2,898	956,5	NAN	
139	2,898	956,5	NAN	
139,1	2,8965	956,5	NAN	
139,2	2,895	956	NAN	
139,3	2,892	956	NAN	
139,4	2,8905	956	NAN	
139,5	2,892	956	NAN	
139,6	2,8905	956	NAN	
139,7	2,8905	956	NAN	
139,8	2,892	956	NAN	
139,9	2,8905	956	NAN	
140	2,889	956	NAN	
140,1	2,889	955,5	NAN	
140,2	2,886	956	NAN	
140,3	2,8905	955,5	NAN	
140,4	2,889	956	NAN	
140,5	2,8875	955,5	NAN	
140,6	2,8905	955,5	NAN	
140,7	2,889	955,5	NAN	
140,8	2,886	955,5	NAN	
140,9	2,8845	955,5	NAN	
141	2,883	955	NAN	
141,1	2,8815	955	NAN	
141,2	2,8785	955	NAN	
141,3	2,8785	955	NAN	
141,4	2,88	954,5	NAN	
141,5	2,8785	954,5	NAN	
141,6	2,8755	955	NAN	
141,7	2,871	954	NAN	
141,8	2,8635	953,5	NAN	
141,9	2,853	952	NAN	
142	2,8545	952,5	NAN	
142,1	2,8545	952	NAN	
142,2	2,853	952	NAN	
142,3	2,8515	952	NAN	
142,4	2,853	952,5	NAN	
142,5	2,8545	952	NAN	
142,6	2,853	952	NAN	
142,7	2,853	952	NAN	
142,8	2,8545	952	NAN	
142,9	2,8515	952	NAN	
143	2,85	952	NAN	
143,1	2,853	952	NAN	
143,2	2,85	952	NAN	
143,3	2,8515	952	NAN	
143,4	2,847	951,5	NAN	
143,5	2,8485	951,5	NAN	
143,6	2,847	951,5	NAN	
143,7	2,847	951,5	NAN	
143,8	2,847	951	NAN	
143,9	2,844	951,5	NAN	
144	2,844	951	NAN	
144,1	2,8425	951,5	NAN	
144,2	2,8425	951	NAN	
144,3	2,841	951	NAN	
144,4	2,8395	951	NAN	
144,5	2,8395	950,5	NAN	
144,6	2,838	950,5	NAN	
144,7	2,8365	950,5	NAN	
144,8	2,835	950,5	NAN	
144,9	2,8365	950,5	NAN	
145	2,8335	950	NAN	
145,1	2,8335	950	NAN	
145,2	2,832	950	NAN	
145,3	2,832	950	NAN	
145,4	2,832	950	NAN	
145,5	2,832	950	NAN	
145,6	2,829	949,5	NAN	
145,7	2,829	949,5	NAN	
145,8	2,826	949,5	NAN	
145,9	2,826	949,5	NAN	
146	2,8245	949	NAN	
146,1	2,823	949	NAN	
146,2	2,817	948,5	NAN	
146,3	2,82	948,5	NAN	
146,4	2,8185	948,5	NAN	
146,5	2,8155	948	NAN	
146,6	2,817	948	NAN	
146,7	2,817	948	NAN	
146,8	2,8155	948	NAN	
146,9	2,8095	947,5	NAN	
147	2,808	947	NAN	
147,1	2,805	947	NAN	
147,2	2,8035	947	NAN	
147,3	2,8035	947	NAN	
147,4	2,8035	947	NAN	
147,5	2,8035	947	NAN	
147,6	2,8005	946,5	NAN	
147,7	2,8005	946,5	NAN	
147,8	2,8005	946,5	NAN	
147,9	2,7975	946,5	NAN	
148	2,796	946	NAN	
148,1	2,796	946	NAN	
148,2	2,7945	946	NAN	
148,3	2,793	946	NAN	
148,4	2,775	944,5	NAN	
148,5	2,7705	943,5	NAN	
148,6	2,7705	943	NAN	
148,7	2,7705	943	NAN	
148,8	2,772	943	NAN	
148,9	2,772	943,5	NAN	
149	2,772	943,5	NAN	
149,1	2,769	943	NAN	
149,2	2,7705	943,5	NAN	
149,3	2,769	943	NAN	
149,4	2,7675	943	NAN	
149,5	2,7675	943	NAN	
149,6	2,763	942,5	NAN	
149,7	2,7555	942	NAN	
149,8	2,745	940,5	NAN	
149,9	2,7435	940,5	NAN	
150	2,7435	940	NAN	
150,1	2,739	939,5	NAN	
150,2	2,739	939,5	NAN	
150,3	2,736	939	NAN	
150,4	2,733	939	NAN	
150,5	2,7315	938,5	NAN	
150,6	2,724	938	NAN	
150,7	2,7195	937,5	NAN	
150,8	2,7195	937	NAN	
150,9	2,721	937	NAN	
151	2,7195	937	NAN	
151,1	2,7195	937	NAN	
151,2	2,7195	937	NAN	
151,3	2,718	937	NAN	
151,4	2,718	937	NAN	
151,5	2,715	937	NAN	
151,6	2,712	936	NAN	
151,7	2,7075	935,5	NAN	
151,8	2,7045	935,5	NAN	
151,9	2,7045	935	NAN	
152	2,7045	935,5	NAN	
152,1	2,703	935	NAN	
152,2	2,697	934,5	NAN	
152,3	2,679	932,5	NAN	
152,4	2,6685	931	NAN	
152,5	2,67	930,5	NAN	
152,6	2,6685	931	NAN	
152,7	2,667	930,5	NAN	
152,8	2,6685	930,5	NAN	
152,9	2,6685	931	NAN	
153	2,667	930,5	NAN	
153,1	2,664	930	NAN	
153,2	2,6625	930	NAN	
153,3	2,6595	929,5	NAN	
153,4	2,652	929	NAN	
153,5	2,649	928,5	NAN	
153,6	2,646	928	NAN	
153,7	2,643	927,5	NAN	
153,8	2,6385	927	NAN	
153,9	2,631	926	NAN	
154	2,6295	926	NAN	
154,1	2,6295	925,5	NAN	
154,2	2,631	925,5	NAN	
154,3	2,6295	925,5	NAN	
154,4	2,631	925,5	NAN	
154,5	2,628	925,5	NAN	
154,6	2,6295	925,5	NAN	
154,7	2,628	925	NAN	
154,8	2,625	925	NAN	
154,9	2,622	924,5	NAN	
155	2,619	924	NAN	
155,1	2,616	924	NAN	
155,2	2,616	923,5	NAN	
155,3	2,616	923,5	NAN	
155,4	2,613	923,5	NAN	
155,5	2,61	923	NAN	
155,6	2,6085	923	NAN	
155,7	2,607	922,5	NAN	
155,8	2,601	921,5	NAN	
155,9	2,5995	921,5	NAN	
156	2,598	921,5	NAN	
156,1	2,598	921	NAN	
156,2	2,598	921	NAN	
156,3	2,595	921	NAN	
156,4	2,5935	920,5	NAN	
156,5	2,592	920,5	NAN	
156,6	2,586	919,5	NAN	
156,7	2,5725	918	NAN	
156,8	2,5635	916,5	NAN	
156,9	2,562	916	NAN	
157	2,5605	915,5	NAN	
157,1	2,559	915,5	NAN	
157,2	2,559	915	NAN	
157,3	2,5575	915	NAN	
157,4	2,5545	915	NAN	
157,5	2,553	914,5	NAN	
157,6	2,55	914	NAN	
157,7	2,547	914	NAN	
157,8	2,5425	913	NAN	
157,9	2,5335	912	NAN	
158	2,532	911,5	NAN	
158,1	2,532	911,5	NAN	
158,2	2,532	911,5	NAN	
158,3	2,529	911	NAN	
158,4	2,5245	910,5	NAN	
158,5	2,5215	910	NAN	
158,6	2,523	910	NAN	
158,7	2,523	910	NAN	
158,8	2,5215	909,5	NAN	
158,9	2,52	910	NAN	
159	2,52	909,5	NAN	
159,1	2,517	909,5	NAN	
159,2	2,5095	908	NAN	
159,3	2,5065	907,5	NAN	
159,4	2,505	907	NAN	
159,5	2,5005	906,5	NAN	
159,6	2,502	906,5	NAN	
159,7	2,4975	906,5	NAN	
159,8	2,499	906,5	NAN	
159,9	2,496	906	NAN	
160	2,4915	905,5	NAN	
160,1	2,4885	904,5	NAN	
160,2	2,469	902,5	NAN	
160,3	2,466	901	NAN	
160,4	2,4645	900,5	NAN	
160,5	2,46	900	NAN	
160,6	2,46	900	NAN	
160,7	2,46	900	NAN	
160,8	2,4555	899,5	NAN	
160,9	2,4585	899	NAN	
161	2,4555	899	NAN	
161,1	2,454	899	NAN	
161,2	2,4525	899	NAN	
161,3	2,451	898,5	NAN	
161,4	2,4495	898	NAN	
161,5	2,4435	897,5	NAN	
161,6	2,436	896	NAN	
161,7	2,436	896	NAN	
161,8	2,4345	895,5	NAN	
161,9	2,4345	895,5	NAN	
162	2,4345	895,5	NAN	
162,1	2,43	895	NAN	
162,2	2,424	894,5	NAN	
162,3	2,424	893,5	NAN	
162,4	2,4195	893,5	NAN	
162,5	2,4165	893	NAN	
162,6	2,412	892	NAN	
162,7	2,4135	892	NAN	
162,8	2,4105	891,5	NAN	
162,9	2,406	891	NAN	
163	2,406	890,5	NAN	
163,1	2,4015	890	NAN	
163,2	2,4	889,5	NAN	
163,3	2,3985	889,5	NAN	
163,4	2,3985	889,5	NAN	
163,5	2,3955	889	NAN	
163,6	2,394	889	NAN	
163,7	2,3925	888	NAN	
163,8	2,3835	887	NAN	
163,9	2,376	886	NAN	
164	2,3715	885	NAN	
164,1	2,37	884,5	NAN	
164,2	2,367	884	NAN	
164,3	2,361	883	NAN	
164,4	2,3475	881	NAN	
164,5	2,3385	879	NAN	
164,6	2,3385	878	NAN	
164,7	2,337	878	NAN	
164,8	2,3385	878	NAN	
164,9	2,334	878	NAN	
165	2,334	877	NAN	
165,1	2,331	877	NAN	
165,2	2,3295	876,5	NAN	
165,3	2,3265	876,5	NAN	
165,4	2,3235	876	NAN	
165,5	2,3175	875	NAN	
165,6	2,304	872	NAN	
165,7	2,301	871,5	NAN	
165,8	2,298	871	NAN	
165,9	2,298	870,5	NAN	
166	2,295	870	NAN	
166,1	2,295	870	NAN	
166,2	2,289	869	NAN	
166,3	2,2875	868,5	NAN	
166,4	2,2875	868,5	NAN	
166,5	2,2845	868	NAN	
166,6	2,28	867,5	NAN	
166,7	2,2755	866,5	NAN	
166,8	2,2665	865	NAN	
166,9	2,2665	864,5	NAN	
167	2,2635	864	NAN	
167,1	2,2575	863	NAN	
167,2	2,256	862	NAN	
167,3	2,25	861,5	NAN	
167,4	2,244	860	NAN	
167,5	2,2425	859,5	NAN	
167,6	2,2425	859,5	NAN	
167,7	2,2395	859	NAN	
167,8	2,232	857,5	NAN	
167,9	2,2275	857	NAN	
168	2,2185	855,5	NAN	
168,1	2,2065	853	NAN	
168,2	2,205	851,5	NAN	
168,3	2,2035	851,5	NAN	
168,4	2,2035	851	NAN	
168,5	2,2005	850,5	NAN	
168,6	2,2005	850,5	NAN	
168,7	2,2005	850	NAN	
168,8	2,196	850	NAN	
168,9	2,1855	848	NAN	
169	2,184	847,5	NAN	
169,1	2,184	847,5	NAN	
169,2	2,181	847	NAN	
169,3	2,175	846	NAN	
169,4	2,154	842	NAN	
169,5	2,151	841	NAN	
169,6	2,154	840	NAN	
169,7	2,1525	840	NAN	
169,8	2,151	840	NAN	
169,9	2,148	839,5	NAN	
170	2,1435	838,5	NAN	
170,1	2,1375	837,5	NAN	
170,2	2,1345	836	NAN	
170,3	2,133	836	NAN	
170,4	2,1315	835,5	NAN	
170,5	2,1285	835	NAN	
170,6	2,1255	834,5	NAN	
170,7	2,124	834	NAN	
170,8	2,118	833	NAN	
170,9	2,115	832	NAN	
171	2,1015	830	NAN	
171,1	2,1	829	NAN	
171,2	2,094	828	NAN	
171,3	2,0895	826,5	NAN	
171,4	2,085	825,5	NAN	
171,5	2,0835	825	NAN	
171,6	2,082	824,5	NAN	
171,7	2,0805	824	NAN	
171,8	2,079	824	NAN	
171,9	2,076	823,5	NAN	
172	2,0745	823	NAN	
172,1	2,07	822,5	NAN	
172,2	2,0685	821,5	NAN	
172,3	2,064	820,5	NAN	
172,4	2,043	817	NAN	
172,5	2,031	813,5	NAN	
172,6	2,0295	812,5	NAN	
172,7	2,031	812,5	NAN	
